id,attr_flag,state_id,city_code,age,months_since_last_purch,reg_value_per_visit,reg_value_per_item,last_6_value_per_visit,last_6_value_per_item
5214,N,S28,A083,27,0,2886.053333,618.44,2886.053333,618.44
5215,Y,S28,A083,24,0,1620.7,648.28,1620.7,648.28
5224,Y,S28,A083,26,1,2544.135,726.8957143,2544.135,726.8957143
5238,Y,S02,A155,44,4,3999,888.6666667,3999,888.6666667
5240,N,S02,A195,26,0,1060.541667,374.3088235,1060.541667,374.3088235
5241,Y,S02,A155,48,3,3642,910.5,3642,910.5
5258,Y,S02,A155,26,2,4970.98,903.8145455,4970.98,903.8145455
5260,N,S02,A138,34,1,2558.583333,1096.535714,2558.583333,1096.535714
5272,Y,S09,A371,39,4,4917,1404.857143,4294,2147
5273,Y,S09,A371,28,4,1804.5,1203,3294,1647
5277,Y,S09,A371,24,2,2491.403333,934.27625,2491.403333,934.27625
5280,Y,S09,A371,23,5,2339,935.6,2339,935.6
5281,Y,S09,A371,31,1,4747,1582.333333,4747,1582.333333
5283,N,S09,A055,18,2,748.3333333,561.25,450,450
5286,N,S09,A371,31,0,2685.323333,575.4264286,3355.985,559.3308333
5297,Y,S09,A371,18,3,2251,900.4,2251,900.4
5300,Y,S09,A371,23,1,2667.256667,1143.11,2667.256667,1143.11
5301,Y,S09,A371,45,2,2737.456667,1173.195714,2737.456667,1173.195714
5302,Y,S01,,42,2,3482,1392.8,3482,1392.8
5304,Y,S09,A371,36,3,3497.5,1165.833333,3497.5,1165.833333
5305,Y,S09,A371,29,2,4700.025,1175.00625,4700.025,1175.00625
5306,N,S09,A371,26,2,2002,1001,2002,1001
5309,N,S09,A371,23,0,1529,436.8571429,1529,436.8571429
5311,N,S09,A371,19,3,2501.25,1250.625,2501.25,1250.625
5312,Y,S09,A371,46,0,1665.666667,999.4,1665.666667,999.4
5316,N,S09,A371,31,3,1849.5,369.9,1849.5,369.9
5327,Y,S09,A371,59,0,2459.333333,1229.666667,2459.333333,1229.666667
5328,Y,S09,A371,37,2,2791.735,465.2891667,2791.735,465.2891667
5329,Y,S09,A371,43,2,3377.66,844.415,3377.66,844.415
5337,Y,S16,A042,25,1,1959.6375,783.855,2271.74,757.2466667
5338,Y,S16,A042,35,3,2450.666667,1225.333333,1699,1699
5339,N,S16,A042,35,3,276.5,276.5,553,276.5
5341,Y,S16,A042,36,2,1328.947143,344.5418519,505,252.5
5342,Y,S16,A042,27,1,3652.8,1095.84,4184,1046
5343,N,S16,A042,26,2,1187.96,890.97,1482.44,988.2933333
5344,Y,S16,A042,31,4,1214.2,404.7333333,750,187.5
5345,Y,S16,A042,23,1,2356.195,471.239,1375.25,458.4166667
5347,Y,S16,A042,26,5,2041.755,1361.17,2790,2790
5348,Y,S16,A042,35,2,2054.4,560.2909091,1149.5,1149.5
5349,N,S16,A042,27,0,1505.484,627.285,1473.74,552.6525
5353,N,S16,A042,33,0,3197.3875,609.0261905,3197.3875,609.0261905
5358,Y,S16,A042,25,0,2155,1077.5,2155,1077.5
5359,Y,S01,,28,0,5177.5,1150.555556,5177.5,1150.555556
5360,Y,S16,A042,30,1,2251.678,938.1991667,1638.8475,728.3766667
5361,N,S16,A042,28,3,2876.566667,784.5181818,2836.79,945.5966667
5362,Y,S16,A042,31,4,2850.7,1140.28,1399,1399
5363,Y,S16,A042,34,1,845.04,153.6436364,1086.08,120.6755556
5364,Y,S16,A042,26,0,2950.5,843,2999,599.8
5367,Y,S16,A042,31,1,1460.475,486.825,1460.475,486.825
5368,Y,S02,A377,27,1,2664.75,507.5714286,2664.75,507.5714286
5370,Y,S16,A042,24,3,2995.8,748.95,2995.8,748.95
5371,Y,S16,A042,27,3,3376.666667,2532.5,3376.666667,2532.5
5372,Y,S16,A042,32,5,2044.25,817.7,2044.25,817.7
5379,Y,S16,A042,25,1,2333.155,583.28875,2333.155,583.28875
5382,N,S16,A042,30,1,1688.456667,723.6242857,1688.456667,723.6242857
5385,N,S16,A042,24,2,3224.09,644.818,3224.09,644.818
5397,Y,S05,A170,42,2,3015.783333,1005.261111,2725.175,908.3916667
5398,Y,S16,A235,48,5,1364.25,303.1666667,550,91.66666667
5399,Y,S30,A225,27,2,3010.996,1672.775556,2208.96,736.32
5400,Y,S16,A042,34,0,1507.01625,574.1014286,1909.666667,818.4285714
5401,Y,S20,A158,40,3,1655.49,472.9971429,1299,1299
5402,N,S16,A235,27,2,3534.9075,1413.963,3534.9075,1413.963
5404,Y,S32,A212,49,4,4849,2956.41,4849,3232.666667
5411,N,S07,A266,35,0,1517.715556,650.4495238,1337.308,514.3492308
5413,N,S07,A266,44,2,2420.846667,605.2116667,3105.315,887.2328571
5414,Y,S16,A042,32,1,3097.12,1032.373333,1610.24,402.56
5415,N,S16,A042,45,2,674.3166667,404.59,628.95,628.95
5416,Y,S16,A042,49,3,609.8333333,457.375,321.25,321.25
5417,Y,S16,A042,36,3,3300,412.5,3002,750.5
5418,N,S16,A042,33,1,1435.86,1025.614286,769.15,769.15
5419,Y,S16,A235,37,4,1331.6,1331.6,1039.2,1039.2
5421,Y,S19,A262,27,1,1200.414444,771.695,1374.1075,687.05375
5422,N,S16,A042,30,4,5294.04,630.2428571,4395,3778.497
5423,Y,S16,A042,23,4,3744,936,396,99
5424,Y,S16,A042,38,0,2466.705,493.341,2466.705,493.341
5426,Y,S19,A262,46,1,1336.9,334.225,1336.9,334.225
5427,N,S19,A262,36,5,1803.22,450.805,0,0
5430,Y,S19,A262,36,1,1907.675,953.8375,3450.85,1725.425
5432,Y,S19,A246,29,3,1074.1,402.7875,1074.1,402.7875
5434,Y,S19,A262,46,2,131.5,131.5,159,159
5435,Y,S19,A262,52,5,4273.25,1068.3125,3653,1217.666667
5436,Y,S19,A262,33,2,975.7566667,731.8175,1028.27,1028.27
5437,Y,S19,A297,76,3,2391,551.7692308,5425,602.7777778
5438,Y,S19,A297,31,4,1493.775,426.7928571,1629,543
5439,Y,S19,A297,34,3,1390.333333,297.9285714,599,599
5442,Y,S19,A297,50,6,3456,398.7692308,0,0
5444,Y,S19,A297,51,2,951.1333333,951.1333333,951.1333333,951.1333333
5447,Y,S19,A297,40,5,4086.675,544.89,5588,465.6666667
5452,Y,S30,A134,21,1,1797.885,1198.59,1797.885,1198.59
5459,Y,S16,A042,32,2,3115.95,1133.072727,3249,1624.5
5463,N,S16,A042,27,2,1597.833333,1198.375,1597.833333,1198.375
5467,Y,S26,A162,45,0,1003.8,401.52,1648,412
5468,Y,S26,A162,22,2,869.6333333,217.4083333,556.375,185.4583333
5469,Y,S26,A162,37,1,2080.91,693.6366667,3427.82,856.955
5470,Y,S26,A162,40,1,1356.666667,1017.5,999,999
5476,Y,S28,A083,22,0,2289.5,508.7777778,2289.5,508.7777778
5479,N,S28,A083,32,2,2283.863333,489.3992857,2283.863333,489.3992857
5482,Y,S02,A356,29,2,2879.125,383.8833333,1446,206.5714286
5484,Y,S28,A083,64,3,2234,558.5,1405,468.3333333
5487,Y,S16,A042,30,4,2289.666667,457.9333333,2289.666667,457.9333333
